,Conference,Year,Title,Novelty,Domain,Note
904,IEEE International Conference on Robotics and Automation,2021,A Parallelized Iterative Algorithm for Real-Time Simulation of Long Flexible Cable Manipulation,,,
905,IEEE International Conference on Robotics and Automation,2021,An Autonomous Robotic Flexible Endoscope System with a DNA-inspired Continuum Mechanism,,,
906,IEEE International Conference on Robotics and Automation,2021,Amplifying Laminar Jamming for Soft Robots by Geometry-Induced Rigidity,,,
907,IEEE International Conference on Robotics and Automation,2021,Towards a Multi-imager Compatible Continuum Robot with Improved Dynamics Driven by Modular SMA,,,
908,IEEE International Conference on Robotics and Automation,2021,Optimization-Based Visual-Inertial SLAM Tightly Coupled with Raw GNSS Measurements,,,
909,IEEE International Conference on Robotics and Automation,2021,LiTAMIN2: Ultra Light LiDAR-based SLAM using Geometric Approximation applied with KL-Divergence,,,
910,IEEE International Conference on Robotics and Automation,2021,Compositional and Scalable Object SLAM,,,
911,IEEE International Conference on Robotics and Automation,2021,A Robotic Defect Inspection System for Free-form Specular Surfaces,,,
912,IEEE International Conference on Robotics and Automation,2021,Serverless Architecture for Service Robot Management System,,,
913,IEEE International Conference on Robotics and Automation,2021,Can Non-Humanoid Social Robots Reduce Workload of Special Educators : An Online and In-Premises Field Study,,,
914,IEEE International Conference on Robotics and Automation,2021,Heart Position Estimation based on Bone Distribution toward Autonomous Robotic Fetal Ultrasonography,,,
915,IEEE International Conference on Robotics and Automation,2021,Chip-Less Wireless Sensing of Kirigami Structural Morphing Under Various Mechanical Stimuli Using Home-Based Ink-Jet Printable Materials,,,
916,IEEE International Conference on Robotics and Automation,2021,A 2-Dimensional Branch-and-Bound Algorithm for Hand-Eye Self-Calibration of SCARA Robots,,,
917,IEEE International Conference on Robotics and Automation,2021,Long-term Multiple Time-Constant Model of a Spring Roll Dielectric Elastomer Actuator under Dynamic Loading,,,
918,IEEE International Conference on Robotics and Automation,2021,A Wheeled V-shaped In-Pipe Robot with Clutched Underactuated Joints,,,
919,IEEE International Conference on Robotics and Automation,2021,Walking Trajectory Design of Hydraulic Legged Robot with Limited Powered Pump,,,
920,IEEE International Conference on Robotics and Automation,2021,Robotic Guide Dog: Leading a Human with Leash-Guided Hybrid Physical Interaction,,,
921,IEEE International Conference on Robotics and Automation,2021,An Overconstrained Robotic Leg with Coaxial Quasi-direct Drives for Omni-directional Ground Mobility,,,
922,IEEE International Conference on Robotics and Automation,2021,Towards Real-time Semantic RGB-D SLAM in Dynamic Environments,,,
923,IEEE International Conference on Robotics and Automation,2021,Real-time Robot Path Planning using Rapid Visible Tree,,,
924,IEEE International Conference on Robotics and Automation,2021,Semantically Guided Multi-View Stereo for Dense 3D Road Mapping,,,
925,IEEE International Conference on Robotics and Automation,2021,Spatial Reasoning from Natural Language Instructions for Robot Manipulation,,,
926,IEEE International Conference on Robotics and Automation,2021,Robust 360-8PA: Redesigning The Normalized 8-point Algorithm for 360-FoV Images,,,
927,IEEE International Conference on Robotics and Automation,2021,Initialisation of Autonomous Aircraft Visual Inspection Systems via CNN-Based Camera Pose Estimation,,,
928,IEEE International Conference on Robotics and Automation,2021,Voxelized GICP for Fast and Accurate 3D Point Cloud Registration,,,
929,IEEE International Conference on Robotics and Automation,2021,Robust Navigation for Racing Drones based on Imitation Learning and Modularization,,,
930,IEEE International Conference on Robotics and Automation,2021,Learning Interpretable End-to-End Vision-Based Motion Planning for Autonomous Driving with Optical Flow Distillation,,,
931,IEEE International Conference on Robotics and Automation,2021,Task-Driven Deep Image Enhancement Network for Autonomous Driving in Bad Weather,,,
932,IEEE International Conference on Robotics and Automation,2021,Referring Image Segmentation via Language-Driven Attention,,,
933,IEEE International Conference on Robotics and Automation,2021,GPU-Efficient Dense Convolutional Network for Real-time Semantic Segmentation,,,
934,IEEE International Conference on Robotics and Automation,2021,Feature Enhanced Projection Network for Zero-shot Semantic Segmentation,,,
935,IEEE International Conference on Robotics and Automation,2021,Learning Optical Flow with R-CNN for Visual Odometry,,,
936,IEEE International Conference on Robotics and Automation,2021,A Normal Distribution Transform-Based Radar Odometry Designed For Scanning and Automotive Radars,,,
937,IEEE International Conference on Robotics and Automation,2021,An Equivariant Filter for Visual Inertial Odometry,,,
938,IEEE International Conference on Robotics and Automation,2021,A Tactile Sensing Foot for Single Robot Leg Stabilization,,,
939,IEEE International Conference on Robotics and Automation,2021,Looking Farther in Parametric Scene Parsing with Ground and Aerial Imagery,,,
940,IEEE International Conference on Robotics and Automation,2021,Fast Motion Understanding with Spatiotemporal Neural Networks and Dynamic Vision Sensors,,,
941,IEEE International Conference on Robotics and Automation,2021,Design and Modeling of a Biomimetic Gastropod-like Soft Robot with Wet Adhesive Locomotion,,,
942,IEEE International Conference on Robotics and Automation,2021,Nonlinear Disturbance Observer-based Robust Motion Control for Multi-joint Series Elastic Actuator-driven Robots,,,
943,IEEE International Conference on Robotics and Automation,2021,Biomimetic Control of Myoelectric Prosthetic Hand Based on a Lambda-type Muscle Model,,,
944,IEEE International Conference on Robotics and Automation,2021,Context-Aware Safe Reinforcement Learning for Non-Stationary Environments,,,
945,IEEE International Conference on Robotics and Automation,2021,Quantification of Joint Redundancy considering Dynamic Feasibility using Deep Reinforcement Learning,,,
946,IEEE International Conference on Robotics and Automation,2021,Deep Balanced Learning for Long-tailed Facial Expressions Recognition,,,
947,IEEE International Conference on Robotics and Automation,2021,AU-Expression Knowledge Constrained Representation Learning for Facial Expression Recognition,,,
948,IEEE International Conference on Robotics and Automation,2021,Covariance Self-Attention Dual Path UNet for Rectal Tumor Segmentation,,,
949,IEEE International Conference on Robotics and Automation,2021,Fabric defect detection using tactile information,,,
950,IEEE International Conference on Robotics and Automation,2021,"Real-time 3D-Lidar, MMW Radar and GPS/IMU fusion based vehicle detection and tracking in unstructured environment",,,
951,IEEE International Conference on Robotics and Automation,2021,Relational Graph Learning on Visual and Kinematics Embeddings for Accurate Gesture Recognition in Robotic Surgery,,,
952,IEEE International Conference on Robotics and Automation,2021,City-scale Scene Change Detection using Point Clouds,,,
953,IEEE International Conference on Robotics and Automation,2021,Visual Place Recognition via Local Affine Preserving Matching,,,
954,IEEE International Conference on Robotics and Automation,2021,View-expansive Microscope System with Real-time High-resolution Imaging for Simplified Microinjection Experiments,,,
955,IEEE International Conference on Robotics and Automation,2021,"Leveraging Enhanced Virtual Reality Methods and Environments for Efficient, Intuitive, and Immersive Teleoperation of Robots",,,
956,IEEE International Conference on Robotics and Automation,2021,End-to-end Multi-Instance Robotic Reaching from Monocular Vision,,,
957,IEEE International Conference on Robotics and Automation,2021,FG-Conv: Large-Scale LiDAR Point Clouds Understanding Leveraging Feature Correlation Mining and Geometric-Aware Modeling,,,
958,IEEE International Conference on Robotics and Automation,2021,Exploiting Local Geometry for Feature and Graph Construction for Better 3D Point Cloud Processing with Graph Neural Networks,,,
959,IEEE International Conference on Robotics and Automation,2021,Stereo Object Matching Network,,,
960,IEEE International Conference on Robotics and Automation,2021,Operational Space Control for Planar PAN?? Underactuated Manipulators Using Orthogonal Projection and Quadratic Programming,,,
961,IEEE International Conference on Robotics and Automation,2021,A Stable Control Strategy for Industrial Robots with External Feedback Loop,,,
962,IEEE International Conference on Robotics and Automation,2021,Operational Space Control Under Actuator Bandwidth Limitation,,,
963,IEEE International Conference on Robotics and Automation,2021,"Design and Implementation of a Novel, Intrinsically Safe Rigid-Flexible Coupling Manipulator for COVID-19 Oropharyngeal Swab Sampling",,,
964,IEEE International Conference on Robotics and Automation,2021,Design and Control of Fully Handheld Microsurgical Robot for Active Tremor Cancellation,,,
965,IEEE International Conference on Robotics and Automation,2021,Design and Experiment of a Pneumatic Soft Climbing Robot,,,
966,IEEE International Conference on Robotics and Automation,2021,Surface Robots based on S-Isothermic Surfaces,,,
967,IEEE International Conference on Robotics and Automation,2021,Origami-Inspired Snap-through Bistability in Parallel and Curved Mechanisms Through the Inflection of Degree Four Vertexes,,,
968,IEEE International Conference on Robotics and Automation,2021,Markov Parallel Tracking and Mapping for Probabilistic SLAM,,,
969,IEEE International Conference on Robotics and Automation,2021,Multi-session Underwater Pose-graph SLAM using Inter-session Opti-acoustic Two-view Factor,,,
970,IEEE International Conference on Robotics and Automation,2021,Avoiding Degeneracy for Monocular Visual SLAM with Point and Line Features,,,
